id,book_id,isbn,isFiction,all_genres,filtered_genres,top_genre
98,1352779264,0312342020,False,"['to-read', 'currently-reading', 'memoir', 'non-fiction', 'memoirs', 'nonfiction', 'favorites', 'books-i-own', 'biography', 'owned', 'biography-memoir', 'humor', 'fiction', 'autobiography', 'augusten-burroughs', 'library', 'memoir-biography', 'audiobook', 'owned-books', 'audiobooks', 'lgbt', 'audio', 'default', 'read-in-2008', 'memoirs-biographies', 'biographies-memoirs', 'adult', 'abuse', 'my-library', 'home-library', 'book-club', 'bio', 'psychology', 'to-buy', 'queer', 'mental-illness', 'abandoned', 'i-own', 'family', 'favorite-authors', 'my-books', 'memiors', 'memoir-autobiography', 'audio-books', 'own-it', 'biographies-and-memoirs', 'dark', 'burroughs', 'didn-t-finish', 'read-2008', 'on-my-bookshelf', 'dysfunctional-families', 'alcoholism', 'biographical', 'did-not-finish', 'essays', 'nonfic', 'biography-autobiography', 'shelfari-wishlist', 'shelfari-favorites', 'personal-library', 'favourites', 'maybe', 'kindle', 'in-my-library', 'autobiography-memoir', 'memoirs-and-biographies', 'read-in-2009', 'dysfunction', 'biographies', 'purchased', 'autobiographies', 'memoirs-bios', 'biography-and-memoir', 'own-to-read', 'owned-to-read', 'gave-up-on', 'borrowed', 'want', 'memoir-bio', 'have', 'adult-nonfiction', 'lgbtq', 'wish-list', 'glbt', 'my-bookshelf', 'to-read-non-fiction', 'on-my-shelf', 'dnf', 'lgbtqia', 'mental-health', 'child-abuse', 'scanned', 'read-in-2011', 'memoir-and-biography', 'bought', 'bio-memoir', 'memoirs-essays', 'gay', 'sad']","['memoir', 'memoirs', 'biography', 'biography-memoir', 'humor', 'autobiography', 'augusten-burroughs', 'memoir-biography', 'lgbt', 'read-in-2008', 'memoirs-biographies', 'biographies-memoirs', 'adult', 'abuse', 'home-library', 'book-club', 'bio', 'psychology', 'queer', 'mental-illness', 'abandoned', 'i-own', 'family', 'favorite-authors', 'memiors', 'memoir-autobiography', 'audio-books', 'own-it', 'biographies-and-memoirs', 'dark', 'burroughs', 'didn-t-finish', 'read-2008', 'on-my-bookshelf', 'dysfunctional-families', 'alcoholism', 'biographical', 'did-not-finish', 'essays', 'nonfic', 'biography-autobiography', 'shelfari-wishlist', 'shelfari-favorites', 'personal-library', 'maybe', 'in-my-library', 'autobiography-memoir', 'memoirs-and-biographies', 'read-in-2009', 'dysfunction', 'biographies', 'purchased', 'autobiographies', 'memoirs-bios', 'biography-and-memoir', 'own-to-read', 'owned-to-read', 'gave-up-on', 'borrowed', 'want', 'memoir-bio', 'have', 'adult-nonfiction', 'lgbtq', 'wish-list', 'glbt', 'my-bookshelf', 'to-read-non-fiction', 'on-my-shelf', 'dnf', 'lgbtqia', 'mental-health', 'child-abuse', 'scanned', 'read-in-2011', 'memoir-and-biography', 'bought', 'bio-memoir', 'memoirs-essays', 'gay', 'sad']",memoir
99,1352779130,0312423799,True,"['to-read', 'currently-reading', 'memoir', 'non-fiction', 'memoirs', 'favorites', 'nonfiction', 'biography', 'humor', 'books-i-own', 'addiction', 'owned', 'fiction', 'autobiography', 'biography-memoir', 'lgbt', 'audiobook', 'memoir-biography', 'funny', 'library', 'owned-books', 'alcoholism', 'biographies', 'audiobooks', 'lgbtq', 'book-club', 'augusten-burroughs', 'psychology', 'audio', 'queer', 'to-buy', 'bio-memoir', 'mental-health', 'default', 'kindle', 'recovery', 'biographies-memoirs', 'adult', 'gay', 'my-library', 'shelfari-favorites', 'drugs', 'contemporary', 'mental-illness', 'humour', 'own-it', 'glbt', 'comedy', 'bio', 'favorite', 'wish-list', 'memoir-bio', 'biography-autobiography', 'memiors', 'memoirs-biographies', 'audio-book', 'audible', 'biography-and-memoir', 'american', 'auto-biography', 'my-books', 'favorite-books', 'favorite-authors', '2005', 'audio-books', 'non-fic', 'maybe', 'on-my-shelf', 'essays', 'alcohol', 'favourites', 'biographies-and-memoirs', 'i-own', 'read-in-2013', 'home-library', 'memoir-autobiography', 'burroughs', 'all-time-favorites', 'purchased', 'abandoned', 'novels', 'ebook', 'substance-abuse', 'literature', '2006', 'biography-memoirs', 'sobriety', 'read-in-2012', 'novel', 'new-york', '2004', 'autobiography-memoir', 'life', 'read-in-2017', 'ebooks', 'self-help', 'need-to-buy', 'memoirs-bios', 'memior', 'have']","['memoir', 'memoirs', 'biography', 'humor', 'addiction', 'autobiography', 'biography-memoir', 'lgbt', 'memoir-biography', 'funny', 'alcoholism', 'biographies', 'lgbtq', 'book-club', 'augusten-burroughs', 'psychology', 'queer', 'bio-memoir', 'mental-health', 'recovery', 'biographies-memoirs', 'adult', 'gay', 'shelfari-favorites', 'drugs', 'contemporary', 'mental-illness', 'humour', 'own-it', 'glbt', 'comedy', 'bio', 'favorite', 'wish-list', 'memoir-bio', 'biography-autobiography', 'memiors', 'memoirs-biographies', 'audio-book', 'audible', 'biography-and-memoir', 'american', 'auto-biography', 'favorite-books', 'favorite-authors', '2005', 'audio-books', 'non-fic', 'maybe', 'on-my-shelf', 'essays', 'alcohol', 'biographies-and-memoirs', 'i-own', 'read-in-2013', 'home-library', 'memoir-autobiography', 'burroughs', 'all-time-favorites', 'purchased', 'abandoned', 'novels', 'substance-abuse', 'literature', '2006', 'biography-memoirs', 'sobriety', 'read-in-2012', 'novel', 'new-york', '2004', 'autobiography-memoir', 'life', 'read-in-2017', 'self-help', 'need-to-buy', 'memoirs-bios', 'memior', 'have']",memoir
100,1352779011,031242227X,True,"['to-read', 'memoir', 'currently-reading', 'non-fiction', 'favorites', 'memoirs', 'nonfiction', 'biography', 'humor', 'fiction', 'books-i-own', 'owned', 'book-club', 'autobiography', 'biography-memoir', 'lgbt', 'memoir-biography', 'biographies', 'psychology', 'mental-illness', 'adult', 'lgbtq', 'owned-books', 'library', 'mental-health', 'queer', 'audiobook', 'contemporary', 'funny', 'coming-of-age', 'my-library', 'audiobooks', 'abandoned', 'humour', 'my-books', 'comedy', 'biographies-memoirs', 'augusten-burroughs', 'favourites', 'audio', 'bio-memoir', 'bookclub', 'default', 'memoirs-biographies', 'glbt', 'to-buy', 'gay', 'did-not-finish', 'own-it', 'autobiography-memoir', 'kindle', 'bio', 'american', 'i-own', 'novels', '2006', 'book-club-books', 'memoir-autobiography', 'family', 'memoir-bio', 'home-library', 'borrowed', 'recommended', 'all-time-favorites', 'favorite-books', 'biography-autobiography', 're-read', 'wish-list', 'biographical', 'dysfunctional', 'didn-t-finish', 'adult-fiction', 'literature', 'memoirs-and-biographies', 'biographies-and-memoirs', 'couldn-t-finish', 'biography-and-memoir', 'biography-memoirs', 'auto-biography', 'drama', 'non-fic', 'my-favorites', 'finished', 'ebook', 'contemporary-fiction', 'dnf', 'audio-book', 'abuse', 'favorite-authors', 'maybe', 'bios-memoirs', 'memior', 'audio-books', 'paperback', 'loved-it', 'movie', 'lgbtqia', 'bookshelf', 'unfinished', 'favorite']","['memoir', 'memoirs', 'biography', 'humor', 'book-club', 'autobiography', 'biography-memoir', 'lgbt', 'memoir-biography', 'biographies', 'psychology', 'mental-illness', 'adult', 'lgbtq', 'mental-health', 'queer', 'contemporary', 'funny', 'coming-of-age', 'abandoned', 'humour', 'comedy', 'biographies-memoirs', 'augusten-burroughs', 'bio-memoir', 'bookclub', 'memoirs-biographies', 'glbt', 'gay', 'did-not-finish', 'own-it', 'autobiography-memoir', 'bio', 'american', 'i-own', 'novels', '2006', 'book-club-books', 'memoir-autobiography', 'family', 'memoir-bio', 'home-library', 'borrowed', 'recommended', 'all-time-favorites', 'favorite-books', 'biography-autobiography', 'wish-list', 'biographical', 'dysfunctional', 'didn-t-finish', 'adult-fiction', 'literature', 'memoirs-and-biographies', 'biographies-and-memoirs', 'couldn-t-finish', 'biography-and-memoir', 'biography-memoirs', 'auto-biography', 'drama', 'non-fic', 'my-favorites', 'finished', 'contemporary-fiction', 'dnf', 'audio-book', 'abuse', 'favorite-authors', 'maybe', 'bios-memoirs', 'memior', 'audio-books', 'paperback', 'loved-it', 'movie', 'lgbtqia', 'bookshelf', 'unfinished', 'favorite']",memoir
101,1352777620,0060929871,True,"['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'science-fiction', 'sci-fi', 'dystopia', 'dystopian', 'classic', 'owned', 'books-i-own', 'literature', 'scifi', 'novels', 'school', 'fantasy', 'philosophy', 'favourites', 'sci-fi-fantasy', 'owned-books', 'library', 'to-buy', 'audiobook', 'novel', '1001-books', 'adult', 'sf', 'english', 'book-club', 'audiobooks', 'high-school', 'kindle', 'british', 'read-for-school', 'default', 'my-library', '20th-century', 'classic-literature', 're-read', 'speculative-fiction', 'classics-to-read', 'modern-classics', 'politics', 'distopia', 'adult-fiction', 'banned-books', 'my-books', 'for-school', 'audio', 'to-re-read', '1001', 'dystopias', 'rory-gilmore-reading-challenge', 'dystopian-fiction', 'scifi-fantasy', 'literary-fiction', 'audible', 'books', 'fantasy-sci-fi', 'school-books', 'british-literature', 'classic-fiction', 'ebook', 'dnf', 'science', 'tbr', 'abandoned', 'science-fiction-fantasy', 'classic-lit', 'political', '1001-books-to-read-before-you-die', 'must-read', 'to-reread', 'english-literature', 'i-own', 'bookshelf', 'all-time-favorites', 'wish-list', 'ebooks', 'utopia-dystopia', 'to-read-classics', 'satire', 'futuristic', 'future', '1930s', 'did-not-finish', 'favorite-books', 'young-adult', 'ciencia-ficción', 'read-in-english', 'to-read-fiction', 'favorite', 'aldous-huxley', 'reread', 'read-in-2017', 'rory-gilmore-challenge', 'general-fiction', 'dystopia-utopia', 'school-reads']","['classics', 'science-fiction', 'sci-fi', 'dystopia', 'dystopian', 'classic', 'literature', 'scifi', 'novels', 'school', 'fantasy', 'philosophy', 'sci-fi-fantasy', 'novel', '1001-books', 'adult', 'sf', 'book-club', 'high-school', 'read-for-school', '20th-century', 'classic-literature', 'speculative-fiction', 'classics-to-read', 'modern-classics', 'politics', 'distopia', 'adult-fiction', 'banned-books', 'for-school', 'to-re-read', '1001', 'dystopias', 'rory-gilmore-reading-challenge', 'dystopian-fiction', 'scifi-fantasy', 'literary-fiction', 'audible', 'fantasy-sci-fi', 'school-books', 'british-literature', 'classic-fiction', 'dnf', 'science', 'tbr', 'abandoned', 'science-fiction-fantasy', 'classic-lit', 'political', '1001-books-to-read-before-you-die', 'must-read', 'to-reread', 'english-literature', 'i-own', 'bookshelf', 'all-time-favorites', 'wish-list', 'utopia-dystopia', 'to-read-classics', 'satire', 'futuristic', 'future', '1930s', 'did-not-finish', 'favorite-books', 'young-adult', 'ciencia-ficción', 'read-in-english', 'to-read-fiction', 'favorite', 'aldous-huxley', 'reread', 'read-in-2017', 'rory-gilmore-challenge', 'general-fiction', 'dystopia-utopia', 'school-reads']",classics
102,1352777335,0007491565,True,"['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'science-fiction', 'sci-fi', 'dystopia', 'dystopian', 'classic', 'owned', 'books-i-own', 'school', 'literature', 'scifi', 'novels', 'book-club', 'fantasy', 'favourites', 'audiobook', 'to-buy', 'sci-fi-fantasy', 'adult', 'owned-books', 'library', 'audiobooks', 'read-for-school', 'sf', 'books-about-books', 'american', 'adult-fiction', 're-read', 'high-school', 'kindle', 'american-literature', 'clàssics', 'for-school', 'young-adult', 'my-library', 'school-books', 'novel', 'default', 'classic-literature', 'classics-to-read', 'books', 'modern-classics', 'my-books', 'speculative-fiction', 'audio', '20th-century', 'english', 'distopia', 'banned-books', 'favorite-books', 'ebook', 'all-time-favorites', 'fantasy-sci-fi', 'scifi-fantasy', 'to-re-read', 'dystopian-fiction', 'read-in-2018', 'ray-bradbury', 'i-own', 'literary-fiction', 'to-reread', 'reread', 'school-reads', 'wish-list', 'rory-gilmore-reading-challenge', 'dnf', 'politics', 'must-read', 'dystopias', 'favorite', 'bookshelf', 'audible', 'thriller', 'ebooks', 'drama', 'classic-fiction', 'science-fiction-fantasy', 'american-lit', '5-stars', 'classic-lit', 'fictión', 'tbr', 'on-my-shelf', 'audio-books', 'usa', 'read-in-2019', 'general-fiction', 'read-in-2015', 'censorship', 'abandoned', 'read-again', 'read-in-2017', 'futuristic', 'read-in-english', 'philosophy', 'home-library']","['classics', 'science-fiction', 'sci-fi', 'dystopia', 'dystopian', 'classic', 'school', 'literature', 'scifi', 'novels', 'book-club', 'fantasy', 'sci-fi-fantasy', 'adult', 'read-for-school', 'sf', 'books-about-books', 'american', 'adult-fiction', 'high-school', 'american-literature', 'clàssics', 'for-school', 'young-adult', 'school-books', 'novel', 'classic-literature', 'classics-to-read', 'modern-classics', 'speculative-fiction', '20th-century', 'distopia', 'banned-books', 'favorite-books', 'all-time-favorites', 'fantasy-sci-fi', 'scifi-fantasy', 'to-re-read', 'dystopian-fiction', 'read-in-2018', 'ray-bradbury', 'i-own', 'literary-fiction', 'to-reread', 'reread', 'school-reads', 'wish-list', 'rory-gilmore-reading-challenge', 'dnf', 'politics', 'must-read', 'dystopias', 'favorite', 'bookshelf', 'audible', 'thriller', 'drama', 'classic-fiction', 'science-fiction-fantasy', 'american-lit', '5-stars', 'classic-lit', 'fictión', 'tbr', 'on-my-shelf', 'audio-books', 'usa', 'read-in-2019', 'general-fiction', 'read-in-2015', 'censorship', 'abandoned', 'read-again', 'read-in-2017', 'futuristic', 'read-in-english', 'philosophy', 'home-library']",classics
103,1352776915,038560310X,True,"['to-read', 'currently-reading', 'horror', 'favorites', 'fiction', 'owned', 'fantasy', 'mystery', 'books-i-own', 'to-buy', 'thriller', 'dnf', 'abandoned', 'novels', 'favourites', 'contemporary', 'library', 'did-not-finish', 'literature', 'adult', 'owned-books', '1001-books', 'on-hold', 'experimental', 'wish-list', 'paranormal', 'unfinished', 'book-club', 'science-fiction', 'adult-fiction', 'sci-fi', 'maybe', 'postmodern', '1001', 'mystery-thriller', 'my-library', 'supernatural', 'to-read-fiction', 'literary-fiction', 'magical-realism', 'horror-thriller', 'novel', 'weird', 'dark', 'american', 'tbr', 'suspense', 'all-time-favorites', 'recommended', 'my-books', '1001-books-to-read-before-you-die', 'spooky', 'default', 'contemporary-fiction', 'favorite-books', 'bookshelf', 'gothic', 'metafiction', 'must-read', 'owned-tbr', 'classics', 'scary', 'creepy', 'general-fiction', 'books', 'never-finished', '2000s', 'ebook', 'didn-t-finish', 'halloween', 'physical-tbr', 'couldn-t-finish', 'speculative-fiction', 'faves', 'literary', 'weird-fiction', 'fiction-to-read', 'drama', 're-read', 'sci-fi-fantasy', 'stand-alone', 'to-reread', 'english', 'favorite', 'american-literature', 'to-re-read', 'i-own', 'on-my-shelf', 'own-it', '21st-century', 'kindle', 'want-to-read', 'terror', 'home-library', 'reviewed', 'to-read-horror', 'gave-up', 'need-to-buy', '2020-tbr', 'want-to-buy']","['horror', 'fantasy', 'mystery', 'thriller', 'dnf', 'abandoned', 'novels', 'contemporary', 'did-not-finish', 'literature', 'adult', '1001-books', 'on-hold', 'experimental', 'wish-list', 'paranormal', 'unfinished', 'book-club', 'science-fiction', 'adult-fiction', 'sci-fi', 'maybe', 'postmodern', '1001', 'mystery-thriller', 'supernatural', 'to-read-fiction', 'literary-fiction', 'magical-realism', 'horror-thriller', 'novel', 'weird', 'dark', 'american', 'tbr', 'suspense', 'all-time-favorites', 'recommended', '1001-books-to-read-before-you-die', 'spooky', 'contemporary-fiction', 'favorite-books', 'bookshelf', 'gothic', 'metafiction', 'must-read', 'owned-tbr', 'classics', 'scary', 'creepy', 'general-fiction', 'never-finished', '2000s', 'didn-t-finish', 'halloween', 'physical-tbr', 'couldn-t-finish', 'speculative-fiction', 'faves', 'literary', 'weird-fiction', 'fiction-to-read', 'drama', 'sci-fi-fantasy', 'stand-alone', 'to-reread', 'favorite', 'american-literature', 'to-re-read', 'i-own', 'on-my-shelf', 'own-it', '21st-century', 'want-to-read', 'terror', 'home-library', 'reviewed', 'to-read-horror', 'gave-up', 'need-to-buy', '2020-tbr', 'want-to-buy']",horror
104,1352776674,0316769177,True,"['to-read', 'classics', 'currently-reading', 'favorites', 'fiction', 'classic', 'young-adult', 'owned', 'books-i-own', 'literature', 'school', 'favourites', 'novels', 'ya', 'coming-of-age', 'owned-books', 'american', 'high-school', 'american-literature', 'to-read', 'novel', 'read-for-school', 're-read', 'to-buy', 'book-club', 'classic-literature', 'library', 'literary-fiction', 'school-books', '1001-books', 'classics-to-read', 'english', 'for-school', 'modern-classics', '20th-century', 'my-library', 'all-time-favorites', 'my-books', 'to-re-read', 'realistic-fiction', 'contemporary', 'favorite-books', 'general-fiction', 'default', 'banned-books', 'american-lit', 'adult', 'adult-fiction', '1001', 'classic-fiction', 'drama', 'i-own', 'books', 'reread', 'usa', 'favorite', 'rory-gilmore-reading-challenge', 'to-reread', 'classic-lit', 'read-in-english', 'dnf', 'school-reads', 'literary', 'bildungsroman', 'must-read', 'abandoned', '1001-books-to-read-before-you-die', 'new-york', 'great-american-read', 'bookshelf', 'historical-fiction', 'read-in-school', 'read-again', 'the-classics', 'ebook', 'on-my-shelf', 'to-read-classics', 'teen', 'american-classics', 'faves', 'tbr', 'own-it', 'lit', '5-stars', 'to-read-again', 'did-not-finish', 'home-library', 'school-reading', 'required-reading', 'favs', 'my-favorites', 'wish-list', '1950s', 'kindle', 'america', 'rory-gilmore-challenge', 'finished', 'have', 'my-bookshelf', 'classici']","['classics', 'classic', 'young-adult', 'literature', 'school', 'novels', 'ya', 'coming-of-age', 'american', 'high-school', 'american-literature', 'novel', 'read-for-school', 'book-club', 'classic-literature', 'literary-fiction', 'school-books', '1001-books', 'classics-to-read', 'for-school', 'modern-classics', '20th-century', 'all-time-favorites', 'to-re-read', 'realistic-fiction', 'contemporary', 'favorite-books', 'general-fiction', 'banned-books', 'american-lit', 'adult', 'adult-fiction', '1001', 'classic-fiction', 'drama', 'i-own', 'reread', 'usa', 'favorite', 'rory-gilmore-reading-challenge', 'to-reread', 'classic-lit', 'read-in-english', 'dnf', 'school-reads', 'literary', 'bildungsroman', 'must-read', 'abandoned', '1001-books-to-read-before-you-die', 'new-york', 'great-american-read', 'bookshelf', 'historical-fiction', 'read-in-school', 'read-again', 'the-classics', 'on-my-shelf', 'to-read-classics', 'teen', 'american-classics', 'faves', 'tbr', 'own-it', 'lit', '5-stars', 'to-read-again', 'did-not-finish', 'home-library', 'school-reading', 'required-reading', 'favs', 'my-favorites', 'wish-list', '1950s', 'america', 'rory-gilmore-challenge', 'finished', 'have', 'my-bookshelf', 'classici']",classics
105,1352773998,0684833395,True,"['to-read', 'currently-reading', 'classics', 'fiction', 'favorites', 'owned', 'classic', 'war', 'historical-fiction', 'humor', 'books-i-own', 'literature', 'abandoned', 'novels', 'satire', 'favourites', 'to-buy', 'unfinished', 'humour', 'american', 'did-not-finish', 'library', 'classics-to-read', 'owned-books', 'book-club', 'dnf', 'comedy', 'historical', '1001-books', 'wwii', 'american-literature', 'novel', 'modern-classics', 'literary-fiction', 'audiobook', 'my-library', 'general-fiction', '20th-century', 'rory-gilmore-reading-challenge', 'military', 'default', 'funny', 'audiobooks', 'classic-literature', '1001', 'kindle', 'history', 'great-american-read', 'to-read-classics', 'my-books', 'banned-books', 'school', 'to-read-fiction', 're-read', 'world-war-ii', 'classic-fiction', 'to-re-read', 'adult-fiction', 'adult', 'didn-t-finish', 'gave-up-on', 'english', 'audio', 'high-school', 'ww2', 'on-hold', 'american-lit', 'literary', 'all-time-favorites', 'couldn-t-finish', '1001-books-to-read-before-you-die', 'must-read', 'never-finished', 'i-own', 'rory-gilmore-challenge', 'ebook', 'tbr', 'lit', 'wish-list', 'bookshelf', 'contemporary', 'books', 'to-reread', 'the-great-american-read', 'classic-lit', 'home-library', 'usa', 'own-it', '100-books-to-read-before-you-die', 'on-my-shelf', 'world-war-2', 'gave-up', 'have', 'audible', 'series', 'favorite', '1960s', 'top-100', '100-books', 'recommended']","['classics', 'classic', 'war', 'historical-fiction', 'humor', 'literature', 'abandoned', 'novels', 'satire', 'unfinished', 'humour', 'american', 'did-not-finish', 'classics-to-read', 'book-club', 'dnf', 'comedy', 'historical', '1001-books', 'wwii', 'american-literature', 'novel', 'modern-classics', 'literary-fiction', 'general-fiction', '20th-century', 'rory-gilmore-reading-challenge', 'military', 'funny', 'classic-literature', '1001', 'history', 'great-american-read', 'to-read-classics', 'banned-books', 'school', 'to-read-fiction', 'world-war-ii', 'classic-fiction', 'to-re-read', 'adult-fiction', 'adult', 'didn-t-finish', 'gave-up-on', 'high-school', 'ww2', 'on-hold', 'american-lit', 'literary', 'all-time-favorites', 'couldn-t-finish', '1001-books-to-read-before-you-die', 'must-read', 'never-finished', 'i-own', 'rory-gilmore-challenge', 'tbr', 'lit', 'wish-list', 'bookshelf', 'contemporary', 'to-reread', 'the-great-american-read', 'classic-lit', 'home-library', 'usa', 'own-it', '100-books-to-read-before-you-die', 'on-my-shelf', 'world-war-2', 'gave-up', 'have', 'audible', 'series', 'favorite', '1960s', 'top-100', '100-books', 'recommended']",classics
106,1352771777,1439167176,False,"['to-read', 'non-fiction', 'currently-reading', 'nonfiction', 'geography', 'history', 'travel', 'science', 'maps', 'favorites', 'library', 'owned', 'cartography', 'kindle', 'memoir', 'audiobook', 'books-i-own', 'to-buy', 'to-read-nonfiction', 'default', 'audio', 'adult', 'humor', 'audiobooks', 'ebook', 'abandoned', 'trivia', 'reference', 'general-non-fiction', 'read-in-2012', 'book-club', 'wish-list', 'did-not-finish', 'owned-books', 'to-read-non-fiction', 'didn-t-finish', 'own-it', 'exploration', 'ebooks', 'dnf', 'fun', 'adult-nonfiction', 'sociology', 'read-in-2013', 'maybe', 'nonfiction-general', 'general-nonfiction', 'audio-book', 'historical', 'unfinished', 'non-fiction-to-read', '2012-reads', 'have', 'library-book', 'biography-memoir', 'book-group', 'own-to-read', 'biography', 'my-library', 'nonfic', 'education', 'culture', 'adult-non-fiction', 'hoopla', 'audible', 'read-2014', 'geography-travel', 'read-in-2014', 'books', 'ken-jennings', 'my-books', '2013-books', 'other', 'read-2013', 'to-read-nonfic', 'gave-up', 'gis', 'adventure', 'non-fic', 'calibre', 'anthropology', 'essays', 'read-in-2011', 'microhistory', 'owned-kindle', 'couldn-t-finish', 'read-2017', 'owned-tbr', 'reread', '2016-books', 'want-to-read-non-fiction', 'read-in-2015', 'books-to-buy', 'next-up', 'my-bookshelf', 'memoirs', 'tbr-nonfiction', 'art', 'geo', 'wanderlust']","['geography', 'history', 'travel', 'science', 'maps', 'cartography', 'memoir', 'to-read-nonfiction', 'adult', 'humor', 'abandoned', 'trivia', 'reference', 'general-non-fiction', 'read-in-2012', 'book-club', 'wish-list', 'did-not-finish', 'to-read-non-fiction', 'didn-t-finish', 'own-it', 'exploration', 'dnf', 'fun', 'adult-nonfiction', 'sociology', 'read-in-2013', 'maybe', 'nonfiction-general', 'general-nonfiction', 'audio-book', 'historical', 'unfinished', 'non-fiction-to-read', '2012-reads', 'have', 'library-book', 'biography-memoir', 'book-group', 'own-to-read', 'biography', 'nonfic', 'education', 'culture', 'adult-non-fiction', 'hoopla', 'audible', 'read-2014', 'geography-travel', 'read-in-2014', 'ken-jennings', '2013-books', 'other', 'read-2013', 'to-read-nonfic', 'gave-up', 'gis', 'adventure', 'non-fic', 'anthropology', 'essays', 'read-in-2011', 'microhistory', 'owned-kindle', 'couldn-t-finish', 'read-2017', 'owned-tbr', 'reread', '2016-books', 'want-to-read-non-fiction', 'read-in-2015', 'books-to-buy', 'next-up', 'my-bookshelf', 'memoirs', 'tbr-nonfiction', 'art', 'geo', 'wanderlust']",geography
107,1352771536,0062060554,True,"['to-read', 'currently-reading', 'fiction', 'thriller', 'mystery', 'favorites', 'book-club', 'suspense', 'mystery-thriller', 'owned', 'books-i-own', 'kindle', 'crime', 'psychological-thriller', 'adult', 'ebook', 'adult-fiction', 'contemporary', 'thrillers', 'library', 'drama', 'novels', 'crime-thriller', 'favourites', 'bookclub', 'thriller-suspense', '5-stars', 'read-in-2012', 'must-read', 'recommended', 'amnesia', 'to-buy', 'faves', 'page-turner', 'owned-books', 'audiobook', 'mystery-suspense', 'recommend', 'my-favorites', 'all-time-favorites', 'ebooks', 'thriller-mystery', 'read-more-than-once', 'five-stars', 'audiobooks', 'suspense-thriller', 'book-club-books', 'best-ever', 'best-books', 'psychological', 'read-in-2011', 'excellent', 'contemporary-fiction', 'default', 'read-in-2015', 'mysteries', 'read-in-2013', 'my-books', 'favorite', 'psychology', 'read-in-2014', 'read-2012', 'general-fiction', 'audio', 'british', 'read-in-2016', 'book-club-reads', 'england', 'my-library', 'dnf', 'wish-list', 'e-book', 'i-own', 'read-2014', 'english', 'horror', 'stand-alone', 'tbr', 'psychological-thrillers', 'read-2016', 'novel', 'crime-mystery', 'mystery-thriller-suspense', 'dark', 'e-books', 'read-2015', 'read-2011', 'unreliable-narrator', 'audio-books', 'mystery-thriller-horror', 'bookshelf', 'mystery-thrillers', 'book-group', 'on-my-shelf', 'borrowed', 'crime-mystery-thriller', 'reviewed', 'on-kindle', 'did-not-finish', 'library-books']","['thriller', 'mystery', 'book-club', 'suspense', 'mystery-thriller', 'crime', 'psychological-thriller', 'adult', 'adult-fiction', 'contemporary', 'thrillers', 'drama', 'novels', 'crime-thriller', 'bookclub', 'thriller-suspense', '5-stars', 'read-in-2012', 'must-read', 'recommended', 'amnesia', 'faves', 'page-turner', 'mystery-suspense', 'recommend', 'my-favorites', 'all-time-favorites', 'thriller-mystery', 'read-more-than-once', 'five-stars', 'suspense-thriller', 'book-club-books', 'best-ever', 'best-books', 'psychological', 'read-in-2011', 'excellent', 'contemporary-fiction', 'read-in-2015', 'mysteries', 'read-in-2013', 'favorite', 'psychology', 'read-in-2014', 'read-2012', 'general-fiction', 'read-in-2016', 'book-club-reads', 'england', 'dnf', 'wish-list', 'e-book', 'i-own', 'read-2014', 'horror', 'stand-alone', 'tbr', 'psychological-thrillers', 'read-2016', 'novel', 'crime-mystery', 'mystery-thriller-suspense', 'dark', 'read-2015', 'read-2011', 'unreliable-narrator', 'audio-books', 'mystery-thriller-horror', 'bookshelf', 'mystery-thrillers', 'book-group', 'on-my-shelf', 'borrowed', 'crime-mystery-thriller', 'reviewed', 'on-kindle', 'did-not-finish', 'library-books']",thriller
